pair,dst_id,src_id,category,confidence,score,dist_diff_m,clock_diff_deg,dst_type,dst_clock_deg,dst_depth_pct,dst_length_mm,dst_width_mm,dst_distance_m_aligned,src_type,src_clock_deg,src_depth_pct,src_length_mm,src_width_mm,src_distance_m,years,depth_growth_per_year,length_growth_mm_per_year,width_growth_mm_per_year,risk_index
2015_to_2007,147,389,new,0.3906539339545834,0.3906539339545834,3.504774767031222,,,,,,,1205.0111347670313,weld,,,,,1201.50636,,,,,
2015_to_2007,3562,2366,new,0.3906455088405734,0.3906455088405734,3.507934184784972,,,,,,,16975.600990184786,weld,,,,,16972.093056,,,,,
2015_to_2007,1330,1300,new,0.3906379984552477,0.3906379984552477,3.510750579282103,,,,,,,9044.61440942072,weld,,,,,9048.125160000001,,,,,
2015_to_2007,1941,1686,new,0.3906208386949923,0.3906208386949923,3.51718548937788,,,,,,,11994.901286510623,weld,,,,,11998.418472000001,,,,,
2015_to_2007,2032,1735,new,0.39061902345772254,0.39061902345772254,3.5178662033540604,,,,,,,12350.846994203355,weld,,,,,12347.329128000001,,,,,
2015_to_2007,128,366,new,0.39060691427534433,0.39060691427534433,3.522407146745877,,,,,,,975.182135146746,weld,,,,,971.6597280000001,,,,,
2015_to_2007,1085,1104,new,0.3906029104642318,0.3906029104642318,3.523908575913083,,,,,,,7292.797620575913,weld,,,,,7289.273712,,,,,
2015_to_2007,2924,2013,new,0.3905996443496406,0.3905996443496406,3.525133368884781,,,,,,,14009.649013368886,cluster,150.0,14.0,66.80199999999999,482.59999999999997,14006.123880000001,,,,,
2015_to_2007,126,365,new,0.3905981528327372,0.3905981528327372,3.525692687723563,,,,,,,962.9842766877235,weld,,,,,959.458584,,,,,
2015_to_2007,148,390,new,0.3905976635859109,0.3905976635859109,3.525876155283413,,,,,,,1217.2150921552834,weld,,,,,1213.689216,,,,,
2015_to_2007,1483,1428,new,0.39059534773624915,0.39059534773624915,3.526744598906589,,,,,,,9926.037760598907,weld,,,,,9922.511016,,,,,
2015_to_2007,1365,1327,new,0.3905939608618889,0.3905939608618889,3.527264676791674,,,,,,,9308.502879323209,weld,,,,,9312.030144,,,,,
2015_to_2007,1086,1105,new,0.3905547876237567,0.3905547876237567,3.5419546410912517,,,,,,,7304.986330641092,weld,,,,,7301.444376,,,,,
2015_to_2007,1088,1106,new,0.39053103316072524,0.39053103316072524,3.5508625647280496,,,,,,,7317.187238564728,weld,,,,,7313.636376,,,,,
2015_to_2007,144,386,new,0.390529992551943,0.390529992551943,3.5512527930213764,,,,,,,1168.5120927930216,weld,,,,,1164.9608400000002,,,,,
2015_to_2007,3563,2367,new,0.39052418713243486,0.39052418713243486,3.5534298253369343,,,,,,,16987.82629382534,weld,,,,,16984.272864000002,,,,,
2015_to_2007,759,891,new,0.3905095805803552,0.3905095805803552,3.5589072823668175,,,,,,,5449.109611282367,weld,,,,,5445.550704,,,,,
2015_to_2007,149,391,new,0.39050888121723987,0.39050888121723987,3.559169543535063,,,,,,,1229.419049543535,weld,,,,,1225.85988,,,,,
2015_to_2007,2678,1932,new,0.3905073843007898,0.3905073843007898,3.559730887203841,,,,,,,13461.141813112796,weld,,,,,13464.701544,,,,,
2015_to_2007,197,466,new,0.3904777152752128,0.3904777152752128,3.5708567717952064,,,,,,,1773.6234552282046,cluster,180.0,19.0,42.163999999999994,159.004,1777.1943119999999,,,,,
2015_to_2007,3565,2368,new,0.39047602914118523,0.39047602914118523,3.571489072055556,,,,,,,17000.042449072054,weld,,,,,16996.47096,,,,,
2015_to_2007,1364,1326,new,0.39046452287066014,0.39046452287066014,3.5758039235024626,,,,,,,9296.286724076499,weld,,,,,9299.862528000001,,,,,
2015_to_2007,760,892,new,0.39043702296657046,0.39043702296657046,3.5861163875360944,,,,,,,5461.337964387536,weld,,,,,5457.751848,,,,,
2015_to_2007,1881,1631,new,0.39043133941658503,0.39043133941658503,3.5882477187806217,,,,,,,11466.16986428122,weld,,,,,11469.758112000001,,,,,
2015_to_2007,3567,2369,new,0.3904034754330545,0.3904034754330545,3.5986967126045784,,,,,,,17012.267752712607,weld,,,,,17008.669056000002,,,,,
2015_to_2007,1360,1324,new,0.3903838606907133,0.3903838606907133,3.6060522409825353,,,,,,,9284.076667759018,weld,,,,,9287.68272,,,,,
2015_to_2007,150,392,new,0.3903794432260111,0.3903794432260111,3.6077087902458516,,,,,,,1241.635204790246,weld,,,,,1238.0274960000002,,,,,
2015_to_2007,1351,1322,new,0.3903689028210404,0.3903689028210404,3.6116614421098348,,,,,,,9259.70534655789,weld,,,,,9263.317008,,,,,
2015_to_2007,1093,1108,new,0.3903615808008205,0.3903615808008205,3.614407199692323,,,,,,,7341.607351199692,weld,,,,,7337.992944,,,,,
2015_to_2007,1358,1323,new,0.39036013747279746,0.39036013747279746,3.6149484477009537,,,,,,,9271.9001555523,weld,,,,,9275.515104,,,,,
2015_to_2007,399,651,new,0.3903497424743583,0.3903497424743583,3.6188465721156717,,,,,,,3520.4543694278846,weld,,,,,3524.0732160000002,,,,,
2015_to_2007,1907,1653,new,0.3903253635398675,0.3903253635398675,3.627988672549691,,,,,,,11717.04626867255,weld,,,,,11713.41828,,,,,
2015_to_2007,1350,1321,new,0.3903207682636421,0.3903207682636421,3.6297119011342147,,,,,,,9247.507488098867,weld,,,,,9251.137200000001,,,,,
2015_to_2007,2057,1755,new,0.39031002015633565,0.39031002015633565,3.6337424413741246,,,,,,,12509.611270441375,weld,,,,,12505.977528000001,,,,,
2015_to_2007,2017,1720,new,0.3902956335523632,0.3902956335523632,3.6391374178638216,,,,,,,12185.221422582135,weld,,,,,12188.86056,,,,,
2015_to_2007,761,893,new,0.39029130163586767,0.39029130163586767,3.640761886549626,,,,,,,5473.57546588655,weld,,,,,5469.934704,,,,,
2015_to_2007,2560,1928,new,0.3902322327901299,0.3902322327901299,3.662912703701295,,,,,,,13436.694255296301,weld,,,,,13440.357168000002,,,,,
2015_to_2007,398,650,new,0.3901877534267345,0.3901877534267345,3.6795924649745757,,,,,,,3508.2077195350257,weld,,,,,3511.8873120000003,,,,,
2015_to_2007,1930,1673,new,0.39017606849675457,0.39017606849675457,3.6839743137170444,,,,,,,11935.153126313717,weld,,,,,11931.469152,,,,,
2015_to_2007,3242,2127,new,0.39017335356068605,0.39017335356068605,3.6849924147427373,,,,,,,14780.544519585259,weld,,,,,14784.229512000002,,,,,
2015_to_2007,2559,1925,new,0.3901678305158178,0.3901678305158178,3.6870635565683187,,,,,,,13424.487248443433,weld,,,,,13428.174312000001,,,,,
2015_to_2007,2058,1756,new,0.3901643066369046,0.3901643066369046,3.68838501116079,,,,,,,12521.84267301116,weld,,,,,12518.154288,,,,,
2015_to_2007,1506,1441,new,0.3901540197075956,0.3901540197075956,3.6922426096516574,,,,,,,10023.117466609652,weld,,,,,10019.425224,,,,,
2015_to_2007,1349,1320,new,0.39014255055549923,0.39014255055549923,3.696543541687788,,,,,,,9235.282184458312,weld,,,,,9238.978728,,,,,
2015_to_2007,163,406,new,0.39012396499334806,0.39012396499334806,3.703513127494489,,,,,,,1396.6852331274945,weld,,,,,1392.98172,,,,,
2015_to_2007,164,408,new,0.3901164626246767,0.3901164626246767,3.706326515746241,,,,,,,1408.8891905157463,weld,,,,,1405.182864,,,,,
2015_to_2007,161,403,new,0.3901064577306916,0.3901064577306916,3.7100783509906705,,,,,,,1372.2773183509908,weld,,,,,1368.56724,,,,,
2015_to_2007,3503,2326,new,0.3901056945587722,0.3901056945587722,3.710364540460432,,,,,,,16523.69777945954,weld,,,,,16527.408144,,,,,
2015_to_2007,3241,2126,new,0.39010082719201455,0.39010082719201455,3.712189802994544,,,,,,,14768.340562197005,weld,,,,,14772.052752,,,,,
2015_to_2007,165,409,new,0.39009269644472566,0.39009269644472566,3.715238833227886,,,,,,,1421.0992468332279,weld,,,,,1417.384008,,,,,
2015_to_2007,153,395,new,0.39008519277442616,0.39008519277442616,3.7180527095902107,,,,,,,1274.6487087095904,weld,,,,,1270.9306560000002,,,,,
2015_to_2007,397,649,new,0.39007457924678607,0.39007457924678607,3.722032782455244,,,,,,,3495.997663217545,weld,,,,,3499.719696,,,,,
2015_to_2007,160,402,new,0.39007330447680644,0.39007330447680644,3.722510821197602,,,,,,,1360.0855588211978,weld,,,,,1356.3630480000002,,,,,
2015_to_2007,3154,2090,new,0.39006973200122597,0.39006973200122597,3.7238504995402764,,,,,,,14445.78954150046,weld,,,,,14449.513392,,,,,
2015_to_2007,168,412,new,0.39006213945149715,0.39006213945149715,3.7266977056885935,,,,,,,1457.6501297056886,weld,,,,,1453.923432,,,,,
2015_to_2007,3279,2158,new,0.39004950744672295,0.39004950744672295,3.731434707478911,,,,,,,14978.616394707478,weld,,,,,14974.88496,,,,,
2015_to_2007,159,401,new,0.3900482948454774,0.3900482948454774,3.731889432945991,,,,,,,1347.881601432946,weld,,,,,1344.149712,,,,,
2015_to_2007,1873,1621,new,0.3900366607088363,0.3900366607088363,3.736252234186395,,,,,,,11399.167027765814,weld,,,,,11402.90328,,,,,
2015_to_2007,166,410,new,0.3900283058873326,0.3900283058873326,3.73938529225029,,,,,,,1433.2971052922503,weld,,,,,1429.55772,,,,,
2015_to_2007,2922,2008,new,0.39002193071831426,0.39002193071831426,3.7417759806321556,,,,,,,13997.445055980632,weld,,,,,13993.70328,,,,,
2015_to_2007,3240,2125,new,0.39002016891769503,0.39002016891769503,3.742436655864367,,,,,,,14756.133555344137,weld,,,,,14759.875992000001,,,,,
2015_to_2007,158,400,new,0.3900151494028705,0.3900151494028705,3.744318973923555,,,,,,,1335.6837429739237,weld,,,,,1331.9394240000001,,,,,
2015_to_2007,3280,2159,new,0.39000949307806154,0.39000949307806154,3.746440095726939,,,,,,,14990.820352095729,weld,,,,,14987.073912000002,,,,,
2015_to_2007,167,411,new,0.3899801674243002,0.3899801674243002,3.757437215887421,,,,,,,1445.4980132158876,weld,,,,,1441.7405760000001,,,,,
2015_to_2007,169,413,new,0.3899652017433497,0.3899652017433497,3.763049346243861,,,,,,,1469.8754333462439,weld,,,,,1466.112384,,,,,
2015_to_2007,3281,2160,new,0.38996134680375205,0.38996134680375205,3.764494948592983,,,,,,,15003.027358948593,weld,,,,,14999.262864,,,,,
2015_to_2007,1338,1307,new,0.3899351361195489,0.3899351361195489,3.774323955169166,,,,,,,9108.814787955169,weld,,,,,9105.040464,,,,,
2015_to_2007,3282,2161,new,0.38992946434071446,0.38992946434071446,3.7764508722320898,,,,,,,15015.228266872233,weld,,,,,15011.451816,,,,,
2015_to_2007,396,648,new,0.38992074944427685,0.38992074944427685,3.779718958396188,,,,,,,3483.7754090416042,weld,,,,,3487.5551280000004,,,,,
2015_to_2007,1097,1112,new,0.38991839858299016,0.38991839858299016,3.7806005313786955,,,,,,,7389.365016531378,weld,,,,,7385.584416,,,,,
2015_to_2007,1872,1620,new,0.38989093547248926,0.38989093547248926,3.790899197816543,,,,,,,11386.926476802184,weld,,,,,11390.717376,,,,,
2015_to_2007,157,399,new,0.38988446405462435,0.38988446405462435,3.7933259795158847,,,,,,,1323.4889339795159,weld,,,,,1319.695608,,,,,
2015_to_2007,1347,1316,new,0.38988372925199416,0.38988372925199416,3.793601530502201,,,,,,,9210.892566469498,weld,,,,,9214.686168,,,,,
2015_to_2007,3239,2124,new,0.3898663273982772,0.3898663273982772,3.800127225646065,,,,,,,14743.902152774353,weld,,,,,14747.70228,,,,,
2015_to_2007,154,396,new,0.3898581836324429,0.3898581836324429,3.803181137833917,,,,,,,1286.892309137834,weld,,,,,1283.089128,,,,,
2015_to_2007,1098,1113,new,0.38984586440303975,0.38984586440303975,3.807800848860097,,,,,,,7401.57507284886,weld,,,,,7397.767272,,,,,
2015_to_2007,171,415,new,0.38983638547781024,0.38983638547781024,3.811355445821164,,,,,,,1494.2985954458213,weld,,,,,1490.4872400000002,,,,,
2015_to_2007,395,647,new,0.38983195145304733,0.38983195145304733,3.813018205107255,,,,,,,3471.559253794893,weld,,,,,3475.372272,,,,,
2015_to_2007,170,414,new,0.3898194960352036,0.3898194960352036,3.8176889867986574,,,,,,,1482.100736986799,weld,,,,,1478.2830480000002,,,,,
2015_to_2007,763,895,new,0.3897917999945906,0.3897917999945906,3.828075002028527,,,,,,,5495.498067002029,weld,,,,,5491.669992,,,,,
2015_to_2007,2925,2014,new,0.3897874660753296,0.3897874660753296,3.829700221751409,,,,,,,14021.856020221752,weld,,,,,14018.02632,,,,,
2015_to_2007,2422,1843,new,0.38977576415906756,0.38977576415906756,3.8340884403496602,,,,,,,12756.633151559652,weld,,,,,12760.467240000002,,,,,
2015_to_2007,155,397,new,0.3897612576412133,0.3897612576412133,3.8395283845450194,,,,,,,1299.108464384545,weld,,,,,1295.268936,,,,,
2015_to_2007,1346,1315,new,0.38975429516640725,0.38975429516640725,3.8421393125972827,,,,,,,9198.679460687403,weld,,,,,9202.5216,,,,,
2015_to_2007,156,398,new,0.3897537708950992,0.3897537708950992,3.8423359143378093,,,,,,,1311.300223914338,weld,,,,,1307.4578880000001,,,,,
2015_to_2007,2816,1974,new,0.38974255867531854,0.38974255867531854,3.8465404967555514,,,,,,,13746.102083503245,weld,,,,,13749.948624,,,,,
2015_to_2007,394,646,new,0.3897187655561793,0.3897187655561793,3.8554629164327707,,,,,,,3459.3400490835675,weld,,,,,3463.1955120000002,,,,,
2015_to_2007,1345,1314,new,0.3896898772695325,0.3896898772695325,3.8662960239253152,,,,,,,9186.460255976075,weld,,,,,9190.326552,,,,,
2015_to_2007,1099,1114,new,0.3896838987892528,0.3896838987892528,3.8685379540302165,,,,,,,7413.803425954031,weld,,,,,7409.934888000001,,,,,
2015_to_2007,1804,1562,new,0.3896824251079379,0.3896824251079379,3.869090584523292,,,,,,,10860.951770584523,weld,,,,,10857.08268,,,,,
2015_to_2007,196,465,new,0.3896574011896228,0.3896574011896228,3.878474553891465,,,,,,,1761.4103494461087,weld,,,,,1765.2888240000002,,,,,
2015_to_2007,3238,2123,new,0.38965555863372964,0.38965555863372964,3.879165512351392,,,,,,,14731.64635448765,weld,,,,,14735.525520000001,,,,,
2015_to_2007,2074,1768,new,0.3896330028324835,0.3896330028324835,3.8876239378187165,,,,,,,12593.98080793782,weld,,,,,12590.093184000001,,,,,
2015_to_2007,393,645,new,0.3896299636593128,0.3896299636593128,3.8887636277577258,,,,,,,3447.120844372242,weld,,,,,3451.009608,,,,,
2015_to_2007,195,464,new,0.3896254991983939,0.3896254991983939,3.8904378006022853,,,,,,,1749.1941941993978,weld,,,,,1753.084632,,,,,
2015_to_2007,764,896,new,0.3896054269469678,0.3896054269469678,3.8979648948870818,,,,,,,5507.7447168948875,weld,,,,,5503.846752,,,,,
2015_to_2007,2079,1770,new,0.38958546266130484,0.38958546266130484,3.905451502010692,,,,,,,12618.407019502012,weld,,,,,12614.501568000001,,,,,
2015_to_2007,392,644,new,0.38958181738500086,0.38958181738500086,3.906818480624679,,,,,,,3434.913837519375,weld,,,,,3438.820656,,,,,
2015_to_2007,3232,2119,new,0.38957676163084887,0.38957676163084887,3.90871438843169,,,,,,,14682.81527761157,weld,,,,,14686.723992000001,,,,,
2015_to_2007,2078,1769,new,0.3895767246525357,0.3895767246525357,3.9087282552991383,,,,,,,12606.190864255299,weld,,,,,12602.282136,,,,,
2015_to_2007,1100,1115,new,0.38957072460930314,0.38957072460930314,3.9109782715113397,,,,,,,7426.013482271512,weld,,,,,7422.102504,,,,,
2015_to_2007,3152,2087,new,0.3895662380675009,0.3895662380675009,3.912660724687157,,,,,,,14433.442259275314,weld,,,,,14437.354920000002,,,,,
2015_to_2007,3653,2445,new,0.38956203003231593,0.38956203003231593,3.914238737881533,,,,,,,17450.957633262118,area end receiver,,,,,17454.871872,,,,,
2015_to_2007,3237,2122,new,0.389542337586104,0.389542337586104,3.921623405210994,,,,,,,14719.39970459479,weld,,,,,14723.321328000002,,,,,
2015_to_2007,1343,1312,new,0.389536716060388,0.389536716060388,3.923731477354522,,,,,,,9162.067588522646,weld,,,,,9165.991320000001,,,,,
2015_to_2007,3231,2118,new,0.38952859582833965,0.38952859582833965,3.9267765643726307,,,,,,,14670.593023435627,weld,,,,,14674.5198,,,,,
2015_to_2007,1344,1313,new,0.3895279546177869,0.3895279546177869,3.927017018329934,,,,,,,9174.26544698167,weld,,,,,9178.192464,,,,,
2015_to_2007,1975,1707,new,0.3895126912797035,0.3895126912797035,3.932740770111195,,,,,,,12087.95569922989,weld,,,,,12091.88844,,,,,
2015_to_2007,174,419,new,0.38950972066720957,0.38950972066720957,3.93385474979641,,,,,,,1527.2358627497965,weld,,,,,1523.3020080000001,,,,,
2015_to_2007,391,643,new,0.38950117473324647,0.38950117473324647,3.9370594750325836,,,,,,,3422.7190285249676,weld,,,,,3426.656088,,,,,
2015_to_2007,1102,1117,new,0.38947440472120554,0.38947440472120554,3.947098229547919,,,,,,,7450.448842229548,weld,,,,,7446.501744,,,,,
2015_to_2007,1342,1311,new,0.38945604216352026,0.38945604216352026,3.9539841886798968,,,,,,,9149.84838381132,weld,,,,,9153.802368,,,,,
2015_to_2007,765,897,new,0.3894272014275436,0.3894272014275436,3.9647994646711595,,,,,,,5519.976119464672,weld,,,,,5516.0113200000005,,,,,
2015_to_2007,390,642,new,0.3894205203645737,0.3894205203645737,3.9673048632848804,,,,,,,3410.5150711367155,weld,,,,,3414.4823760000004,,,,,
2015_to_2007,1101,1116,new,0.38941688699551746,0.38941688699551746,3.968667376680969,,,,,,,7438.241835376682,weld,,,,,7434.273168000001,,,,,
2015_to_2007,1341,1310,new,0.3894078841722949,0.3894078841722949,3.9720434353894234,,,,,,,9137.632228564611,weld,,,,,9141.604272,,,,,
2015_to_2007,183,431,new,0.3893821464990215,0.3893821464990215,3.9816950628669474,,,,,,,1620.497639062867,weld,,,,,1616.515944,,,,,
2015_to_2007,1103,1118,new,0.38936935072997586,0.38936935072997586,3.9864934762590565,,,,,,,7462.6649974762595,weld,,,,,7458.678504,,,,,
2015_to_2007,388,641,new,0.38936425390154183,0.38936425390154183,3.9884047869218193,,,,,,,3398.3141632130782,weld,,,,,3402.302568,,,,,
2015_to_2007,3225,2111,new,0.3893447526455081,0.3893447526455081,3.9957177579344716,,,,,,,14609.551890242066,weld,,,,,14613.547608,,,,,
2015_to_2007,185,451,new,0.38934271479964444,0.38934271479964444,3.9964819501333295,,,,,,,1644.9390979501334,weld,,,,,1640.942616,,,,,
2015_to_2007,3228,2113,new,0.3893272414772073,0.3893272414772073,4.00228444604727,,,,,,,14633.956755553954,weld,,,,,14637.959040000002,,,,,
2015_to_2007,1340,1309,new,0.3893028262754233,0.3893028262754233,4.011440146716268,,,,,,,9125.413023853283,weld,,,,,9129.424464,,,,,
2015_to_2007,375,628,new,0.3892898906323899,0.3892898906323899,4.016291012853799,,,,,,,3270.4440129871464,weld,,,,,3274.460304,,,,,
2015_to_2007,1104,1119,new,0.3892724481725842,0.3892724481725842,4.022831935280919,,,,,,,7474.862855935282,weld,,,,,7470.840024000001,,,,,
2015_to_2007,3086,2045,new,0.3892709118917119,0.3892709118917119,4.023408040608047,,,,,,,14184.01740004061,weld,,,,,14179.993992000002,,,,,
2015_to_2007,3587,2395,new,0.38923368183875573,0.38923368183875573,4.037369310466602,,,,,,,17213.626950689533,weld,,,,,17217.66432,,,,,
2015_to_2007,1266,1265,new,0.3892118058291041,0.3892118058291041,4.045572814085972,,,,,,,8823.186684814085,weld,,,,,8819.141112,,,,,
2015_to_2007,387,640,new,0.3892104397215917,0.3892104397215917,4.046085104403119,,,,,,,3386.1041068955974,weld,,,,,3390.1501920000005,,,,,
2015_to_2007,3224,2110,new,0.38920716322044124,0.38920716322044124,4.047313792334535,,,,,,,14597.317438207665,weld,,,,,14601.364752,,,,,
2015_to_2007,2083,1788,new,0.38917333173435575,0.38917333173435575,4.060000599616615,,,,,,,12667.305184599618,corrosion,270.0,17.0,70.10399999999998,14.985999999999999,12663.245184000001,,,,,
2015_to_2007,3574,2377,new,0.3891223033674275,0.3891223033674275,4.079136237214698,,,,,,,17082.24076776279,weld,,,,,17086.319904000004,,,,,
2015_to_2007,386,639,new,0.3891053896360015,0.3891053896360015,4.085478886499459,,,,,,,3373.891001113501,weld,,,,,3377.9764800000003,,,,,
2015_to_2007,2904,1996,new,0.3890819237326165,0.3890819237326165,4.094278600268808,,,,,,,13887.341086600269,weld,,,,,13883.246808,,,,,
2015_to_2007,1105,1120,new,0.3890616833136786,0.3890616833136786,4.101868757370539,,,,,,,7487.11560475737,weld,,,,,7483.013736,,,,,
2015_to_2007,385,637,new,0.38902472355041273,0.38902472355041273,4.115728668595239,,,,,,,3361.6778953314047,weld,,,,,3365.793624,,,,,
2015_to_2007,1297,1290,new,0.38899785381206314,0.38899785381206314,4.125804820476333,,,,,,,8971.198548820477,cluster,150.0,22.0,106.17199999999998,73.914,8967.072744000001,,,,,
2015_to_2007,384,636,new,0.3889684531817402,0.3889684531817402,4.13683005684743,,,,,,,3349.4739379431526,weld,,,,,3353.610768,,,,,
2015_to_2007,3585,2393,new,0.3889419146447617,0.3889419146447617,4.146782008214359,,,,,,,17195.244777991786,weld,,,,,17199.39156,,,,,
2015_to_2007,2080,1771,new,0.3889358209531638,0.3889358209531638,4.149067142563581,,,,,,,12630.632323142565,weld,,,,,12626.483256000001,,,,,
2015_to_2007,383,635,new,0.38890405090742936,0.38890405090742936,4.160980909713999,,,,,,,3337.266931090286,weld,,,,,3341.427912,,,,,
2015_to_2007,296,581,new,0.3889009649080326,0.3889009649080326,4.1621381594877676,,,,,,,2897.360314159488,weld,,,,,2893.1981760000003,,,,,
2015_to_2007,313,588,new,0.3888606938316722,0.3888606938316722,4.177239813122924,,,,,,,2973.4109121868773,weld,,,,,2977.5881520000003,,,,,
2015_to_2007,862,990,new,0.38885469102572584,0.38885469102572584,4.179490865352818,,,,,,,6433.760389134647,weld,,,,,6437.93988,,,,,
2015_to_2007,382,634,new,0.3888152607274788,0.3888152607274788,4.194277227195471,,,,,,,3325.056874772805,weld,,,,,3329.2511520000003,,,,,
2015_to_2007,312,587,new,0.38881253974608265,0.38881253974608265,4.195297595219017,,,,,,,2961.197806404781,weld,,,,,2965.393104,,,,,
2015_to_2007,311,586,new,0.3887968976604934,0.3887968976604934,4.20116337731497,,,,,,,2948.984700622685,weld,,,,,2953.185864,,,,,
2015_to_2007,198,467,new,0.3887855543087117,0.3887855543087117,4.20541713423313,,,,,,,1781.6892891342334,weld,,,,,1777.4838720000002,,,,,
2015_to_2007,199,468,new,0.388778059751318,0.388778059751318,4.208227593255742,,,,,,,1793.8871475932558,weld,,,,,1789.67892,,,,,
2015_to_2007,861,989,new,0.38874150512885297,0.38874150512885297,4.221935576680153,,,,,,,6421.54118442332,weld,,,,,6425.7631200000005,,,,,
2015_to_2007,3204,2100,new,0.38873980118940143,0.38873980118940143,4.222574553974482,,,,,,,14530.680537446027,weld,,,,,14534.903112000002,,,,,
2015_to_2007,1108,1125,new,0.38873896943331787,0.38873896943331787,4.222886462505812,,,,,,,7523.803713537494,weld,,,,,7528.0266,,,,,
2015_to_2007,3128,2067,new,0.38873167204346104,0.38873167204346104,4.225622983702124,,,,,,,14346.639249016298,weld,,,,,14350.864872,,,,,
2015_to_2007,200,469,new,0.38872177766572835,0.38872177766572835,4.229333375351871,,,,,,,1806.100253375352,weld,,,,,1801.87092,,,,,
2015_to_2007,1953,1693,new,0.38869141588619094,0.38869141588619094,4.240719042678393,,,,,,,12040.875015042679,weld,,,,,12036.634296,,,,,
2015_to_2007,1326,1298,new,0.38868850237843194,0.38868850237843194,4.241811608088028,,,,,,,9020.185148391913,weld,,,,,9024.42696,,,,,
2015_to_2007,2082,1784,new,0.3886850456312241,0.3886850456312241,4.243107888290979,,,,,,,12655.085979888292,weld,,,,,12650.842872000001,,,,,
2015_to_2007,3392,2235,new,0.38867771067955864,0.38867771067955864,4.245858495165521,,,,,,,15649.882842495166,weld,,,,,15645.636984,,,,,
2015_to_2007,3126,2066,new,0.3886753938635035,0.3886753938635035,4.2467273011861835,,,,,,,14334.429192698815,weld,,,,,14338.675920000001,,,,,
2015_to_2007,3129,2068,new,0.38867411135573154,0.38867411135573154,4.247208241600674,,,,,,,14358.8127117584,weld,,,,,14363.059920000002,,,,,
2015_to_2007,201,470,new,0.3886655033914182,0.3886655033914182,4.250436228218177,,,,,,,1818.3072602282184,weld,,,,,1814.0568240000002,,,,,
2015_to_2007,3171,2092,new,0.38862095857272894,0.38862095857272894,4.267140535226645,,,,,,,14469.621107464774,weld,,,,,14473.888248000001,,,,,
2015_to_2007,859,985,new,0.388601914263961,0.388601914263961,4.274282151014631,,,,,,,6399.158114151015,weld,,,,,6394.883832,,,,,
2015_to_2007,2469,1850,new,0.3885973080989158,0.3885973080989158,4.276009462906586,,,30.0,23.0,20.066,50.038,12837.822097462906,weld,,,,,12833.546088,,,,,
2015_to_2007,180,427,new,0.3885920457103966,0.3885920457103966,4.277982858601263,,,,,,,1596.4282148586015,weld,,,,,1592.1502320000002,,,,,
2015_to_2007,1300,1297,new,0.38857532038720577,0.38857532038720577,4.284254854797837,,,,,,,9007.968993145201,weld,,,,,9012.253247999999,,,,,
2015_to_2007,3236,2121,new,0.3885740474619573,0.3885740474619573,4.284732201766019,,,,,,,14715.426252201767,weld,,,,,14711.141520000001,,,,,
2015_to_2007,3125,2065,new,0.3885621884384455,0.3885621884384455,4.289179335582958,,,,,,,14322.194740664418,weld,,,,,14326.48392,,,,,
2015_to_2007,202,471,new,0.38856043768327014,0.38856043768327014,4.289835868773707,,,,,,,1830.5325638687737,weld,,,,,1826.242728,,,,,
2015_to_2007,210,479,new,0.3885340711805863,0.3885340711805863,4.299723307280146,,,,,,,1927.2737793072804,weld,,,,,1922.9740560000002,,,,,
2015_to_2007,1274,1268,new,0.3885287720919781,0.3885287720919781,4.301710465508222,,,,,,,8851.046593534493,cluster,90.0,42.0,146.558,1087.374,8855.348304000001,,,,,
2015_to_2007,211,480,new,0.38852654928371705,0.38852654928371705,4.302544018606113,,,,,,,1939.4929840186062,weld,,,,,1935.19044,,,,,
2015_to_2007,203,472,new,0.38851227188076215,0.38851227188076215,4.307898044714193,,,,,,,1842.7548180447143,weld,,,,,1838.44692,,,,,
2015_to_2007,181,428,new,0.3885113444740528,0.3885113444740528,4.308245822230219,,,,,,,1608.6687658222302,weld,,,,,1604.36052,,,,,
2015_to_2007,1107,1123,new,0.3884957355364483,0.3884957355364483,4.314099173831892,,,,,,,7511.5845088261685,weld,,,,,7515.898608,,,,,
2015_to_2007,2410,1842,new,0.38847886719050684,0.38847886719050684,4.320424803559945,,,,,,,12752.60480880356,weld,,,,,12748.284384,,,,,
2015_to_2007,3390,2234,new,0.3884755326664648,0.3884755326664648,4.321675250075714,,,,,,,15638.011276749925,weld,,,,,15642.332952,,,,,
2015_to_2007,381,633,new,0.38845812937834734,0.38845812937834734,4.328201483119756,,,,,,,3312.7553345168803,weld,,,,,3317.083536,,,,,
2015_to_2007,206,475,new,0.38841780008910853,0.38841780008910853,4.343324966584305,,,,,,,1878.4396529665844,weld,,,,,1874.096328,,,,,
2015_to_2007,1111,1127,new,0.38841161136021163,0.38841161136021163,4.345645739920656,,,,,,,7556.79282173992,weld,,,,,7552.447176,,,,,
2015_to_2007,1299,1296,new,0.3884051916226648,0.3884051916226648,4.3480531415007135,,,,,,,8995.7131948585,weld,,,,,9000.061248,,,,,
2015_to_2007,209,478,new,0.3883952773605367,0.3883952773605367,4.3517709897987515,,,,,,,1915.0637229897989,weld,,,,,1910.711952,,,,,
2015_to_2007,1876,1625,new,0.3883895435023345,0.3883895435023345,4.353921186624575,,,,,,,11432.525121186625,weld,,,,,11428.1712,,,,,
